id,station,median_temp_c,reading_count,readings,trace_id,captured_at,created_at
2060,LFPG,16.277779,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:05:47Z"", ""windDir"": 12, ""humidity"": 53, ""pressure"": 29.67, ""windGust"": 9.2, ""dewpointF"": 43.9, ""windSpeed"": 6.5}, {""pwsId"": ""ITREMB16"", ""tempF"": 61.3, ""obsTime"": ""2026-03-24T17:05:16Z"", ""windDir"": 293, ""humidity"": 49, ""pressure"": 30.22, ""windGust"": 2.2, ""dewpointF"": 42, ""windSpeed"": 1.6}, {""pwsId"": ""IMITRY1"", ""tempF"": 61.3, ""obsTime"": ""2026-03-24T17:05:39Z"", ""windDir"": 199, ""humidity"": 55, ""pressure"": 30.16, ""windGust"": 2.5, ""dewpointF"": 45.1, ""windSpeed"": 0.2}]",ruth-pws-lfpg-20260324-170550684,2026-03-24 17:05:50.684+00,2026-03-24 17:05:50.686381+00
2061,CYYZ,3.6111112,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 39.3, ""obsTime"": ""2026-03-24T17:00:07Z"", ""windDir"": 222, ""humidity"": 49, ""pressure"": 30.38, ""windGust"": 16, ""dewpointF"": 21, ""windSpeed"": 3}, {""pwsId"": ""ITORON111"", ""tempF"": 38.5, ""obsTime"": ""2026-03-24T17:04:00Z"", ""windDir"": 34, ""humidity"": 51, ""pressure"": 30.31, ""windGust"": 2.2, ""dewpointF"": 22, ""windSpeed"": 2}, {""pwsId"": ""ITORON175"", ""tempF"": 37.7, ""obsTime"": ""2026-03-24T17:05:40Z"", ""windDir"": 206, ""humidity"": 46, ""pressure"": 30.5, ""windGust"": 10, ""dewpointF"": 18.5, ""windSpeed"": 8.7}]",ruth-pws-cyyz-20260324-170550840,2026-03-24 17:05:50.84+00,2026-03-24 17:05:50.843299+00
2062,KSEA,6.888889,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 260, ""humidity"": 97, ""pressure"": 29.37, ""windGust"": 0, ""dewpointF"": 43.6, ""windSpeed"": 0}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 44, ""humidity"": 99, ""pressure"": 29.57, ""windGust"": 0, ""dewpointF"": 44.1, ""windSpeed"": 0}]",ruth-pws-ksea-20260324-170649671,2026-03-24 17:06:49.671+00,2026-03-24 17:06:49.680234+00
2063,KDAL,24.222221,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 76.3, ""obsTime"": ""2026-03-24T16:55:00Z"", ""windDir"": 243, ""humidity"": 55, ""pressure"": 30.11, ""windGust"": 3.1, ""dewpointF"": 59, ""windSpeed"": 0.7}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 75.6, ""obsTime"": ""2026-03-24T17:06:37Z"", ""windDir"": 198, ""humidity"": 60, ""pressure"": 29.53, ""windGust"": 8.1, ""dewpointF"": 60.8, ""windSpeed"": 5.4}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 73.4, ""obsTime"": ""2026-03-24T17:06:39Z"", ""windDir"": 196, ""humidity"": 61, ""pressure"": 29.54, ""windGust"": 5.8, ""dewpointF"": 59.2, ""windSpeed"": 3.8}]",ruth-pws-kdal-20260324-170649809,2026-03-24 17:06:49.809+00,2026-03-24 17:06:49.815176+00
2064,KORD,6.5,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 44.6, ""obsTime"": ""2026-03-24T17:06:39Z"", ""windDir"": 45, ""humidity"": 53, ""pressure"": 30.4, ""windGust"": 0, ""dewpointF"": 28, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 43.7, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 215, ""humidity"": 38, ""pressure"": 29.65, ""windGust"": 6.9, ""dewpointF"": 19.8, ""windSpeed"": 5.8}, {""pwsId"": ""KILROSEM2"", ""tempF"": 43.3, ""obsTime"": ""2026-03-24T17:05:45Z"", ""windDir"": 15, ""humidity"": 41, ""pressure"": 30.35, ""windGust"": 15, ""dewpointF"": 21, ""windSpeed"": 2}]",ruth-pws-kord-20260324-170649980,2026-03-24 17:06:49.98+00,2026-03-24 17:06:49.984749+00
2065,KLGA,6.5,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T17:05:14Z"", ""windDir"": 90, ""humidity"": 99, ""pressure"": 30.43, ""windGust"": 2, ""dewpointF"": 49, ""windSpeed"": 2}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 43.7, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 18, ""humidity"": 38, ""pressure"": 30.33, ""windGust"": 3.4, ""dewpointF"": 19.8, ""windSpeed"": 2.9}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 42.3, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 1, ""humidity"": 38, ""pressure"": 29.99, ""windGust"": 13.7, ""dewpointF"": 18.5, ""windSpeed"": 9.2}]",ruth-pws-klga-20260324-170650185,2026-03-24 17:06:50.185+00,2026-03-24 17:06:50.187907+00
2066,KMIA,29.555555,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T17:06:35Z"", ""windDir"": 330, ""humidity"": null, ""pressure"": 29.83, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 82.6, ""obsTime"": ""2026-03-24T17:06:35Z"", ""windDir"": 46, ""humidity"": 49, ""pressure"": 30.13, ""windGust"": 0, ""dewpointF"": 61.5, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 85.2, ""obsTime"": ""2026-03-24T17:05:28Z"", ""windDir"": 0, ""humidity"": 46, ""pressure"": 30.1, ""windGust"": 4, ""dewpointF"": 62, ""windSpeed"": 0}]",ruth-pws-kmia-20260324-170650319,2026-03-24 17:06:50.319+00,2026-03-24 17:06:50.322022+00
2067,KATL,17.722221,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 63.9, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 66, ""humidity"": 19, ""pressure"": 30.24, ""windGust"": 5.8, ""dewpointF"": 21.1, ""windSpeed"": 1.1}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 63.2, ""obsTime"": ""2026-03-24T17:06:11Z"", ""windDir"": 90, ""humidity"": 23, ""pressure"": 30.34, ""windGust"": 1.6, ""dewpointF"": 24.8, ""windSpeed"": 1.1}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 68.8, ""obsTime"": ""2026-03-24T17:06:39Z"", ""windDir"": 20, ""humidity"": 25, ""pressure"": 29.35, ""windGust"": 5, ""dewpointF"": 31.5, ""windSpeed"": 5}]",ruth-pws-katl-20260324-170650467,2026-03-24 17:06:50.467+00,2026-03-24 17:06:50.469329+00
2068,EGLC,12.111111,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 53.8, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 294, ""humidity"": 78, ""pressure"": 29.76, ""windGust"": 3.4, ""dewpointF"": 47.1, ""windSpeed"": 2.5}, {""pwsId"": ""ILONDO873"", ""tempF"": 54.3, ""obsTime"": ""2026-03-24T17:06:42Z"", ""windDir"": 292, ""humidity"": 81, ""pressure"": 30.35, ""windGust"": 9.3, ""dewpointF"": 48.5, ""windSpeed"": 8.2}, {""pwsId"": ""ILONDO636"", ""tempF"": 53.2, ""obsTime"": ""2026-03-24T17:06:36Z"", ""windDir"": 225, ""humidity"": 84, ""pressure"": 29.75, ""windGust"": 13.7, ""dewpointF"": 48.6, ""windSpeed"": 7.4}]",ruth-pws-eglc-20260324-170650604,2026-03-24 17:06:50.604+00,2026-03-24 17:06:50.606576+00
2069,LFPG,16.222221,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:06:43Z"", ""windDir"": 346, ""humidity"": 53, ""pressure"": 29.66, ""windGust"": 10.3, ""dewpointF"": 43.9, ""windSpeed"": 4}, {""pwsId"": ""ITREMB16"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:06:16Z"", ""windDir"": 0, ""humidity"": 50, ""pressure"": 30.21, ""windGust"": 3.8, ""dewpointF"": 42.4, ""windSpeed"": 1.6}, {""pwsId"": ""IMITRY1"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:06:44Z"", ""windDir"": 253, ""humidity"": 55, ""pressure"": 30.16, ""windGust"": 4.9, ""dewpointF"": 45, ""windSpeed"": 2.7}]",ruth-pws-lfpg-20260324-170650766,2026-03-24 17:06:50.766+00,2026-03-24 17:06:50.76917+00
2070,CYYZ,3.7222223,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 39.3, ""obsTime"": ""2026-03-24T17:00:07Z"", ""windDir"": 222, ""humidity"": 49, ""pressure"": 30.38, ""windGust"": 16, ""dewpointF"": 21, ""windSpeed"": 3}, {""pwsId"": ""ITORON111"", ""tempF"": 38.7, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 32, ""humidity"": 49, ""pressure"": 30.3, ""windGust"": 4.5, ""dewpointF"": 21.2, ""windSpeed"": 4.3}, {""pwsId"": ""ITORON175"", ""tempF"": 37.4, ""obsTime"": ""2026-03-24T17:06:40Z"", ""windDir"": 204, ""humidity"": 47, ""pressure"": 30.5, ""windGust"": 6.9, ""dewpointF"": 18.8, ""windSpeed"": 6.2}]",ruth-pws-cyyz-20260324-170650899,2026-03-24 17:06:50.899+00,2026-03-24 17:06:50.902786+00
2071,KSEA,6.888889,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 220, ""humidity"": 97, ""pressure"": 29.37, ""windGust"": 0, ""dewpointF"": 43.6, ""windSpeed"": 0}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 44, ""humidity"": 99, ""pressure"": 29.56, ""windGust"": 0, ""dewpointF"": 44.1, ""windSpeed"": 0}]",ruth-pws-ksea-20260324-170749659,2026-03-24 17:07:49.659+00,2026-03-24 17:07:49.670965+00
2072,KDAL,24.38889,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 76.3, ""obsTime"": ""2026-03-24T16:55:00Z"", ""windDir"": 243, ""humidity"": 55, ""pressure"": 30.11, ""windGust"": 3.1, ""dewpointF"": 59, ""windSpeed"": 0.7}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 75.9, ""obsTime"": ""2026-03-24T17:07:41Z"", ""windDir"": 267, ""humidity"": 60, ""pressure"": 29.52, ""windGust"": 7.6, ""dewpointF"": 61.2, ""windSpeed"": 6.3}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 73.4, ""obsTime"": ""2026-03-24T17:07:43Z"", ""windDir"": 200, ""humidity"": 60, ""pressure"": 29.53, ""windGust"": 5.8, ""dewpointF"": 58.8, ""windSpeed"": 5.1}]",ruth-pws-kdal-20260324-170749797,2026-03-24 17:07:49.797+00,2026-03-24 17:07:49.801532+00
2073,KORD,6.5,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 44.6, ""obsTime"": ""2026-03-24T17:07:33Z"", ""windDir"": 45, ""humidity"": 54, ""pressure"": 30.4, ""windGust"": 0, ""dewpointF"": 28, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 43.7, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 215, ""humidity"": 38, ""pressure"": 29.65, ""windGust"": 6.9, ""dewpointF"": 19.8, ""windSpeed"": 5.8}, {""pwsId"": ""KILROSEM2"", ""tempF"": 43.3, ""obsTime"": ""2026-03-24T17:06:45Z"", ""windDir"": 108, ""humidity"": 41, ""pressure"": 30.35, ""windGust"": 15, ""dewpointF"": 21, ""windSpeed"": 2}]",ruth-pws-kord-20260324-170750024,2026-03-24 17:07:50.024+00,2026-03-24 17:07:50.029868+00
2074,KLGA,6.388889,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T17:07:03Z"", ""windDir"": 90, ""humidity"": 99, ""pressure"": 30.43, ""windGust"": 2, ""dewpointF"": 49, ""windSpeed"": 2}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 43.5, ""obsTime"": ""2026-03-24T17:07:35Z"", ""windDir"": 42, ""humidity"": 38, ""pressure"": 30.33, ""windGust"": 3.4, ""dewpointF"": 19.6, ""windSpeed"": 2.7}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 42.3, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 1, ""humidity"": 38, ""pressure"": 29.99, ""windGust"": 13.7, ""dewpointF"": 18.5, ""windSpeed"": 9.2}]",ruth-pws-klga-20260324-170750175,2026-03-24 17:07:50.175+00,2026-03-24 17:07:50.179112+00
2075,KMIA,29.555555,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T17:07:39Z"", ""windDir"": 330, ""humidity"": null, ""pressure"": 29.83, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 82.6, ""obsTime"": ""2026-03-24T17:07:40Z"", ""windDir"": 44, ""humidity"": 49, ""pressure"": 30.14, ""windGust"": 1.1, ""dewpointF"": 61.5, ""windSpeed"": 0.7}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 85.2, ""obsTime"": ""2026-03-24T17:05:28Z"", ""windDir"": 0, ""humidity"": 46, ""pressure"": 30.1, ""windGust"": 4, ""dewpointF"": 62, ""windSpeed"": 0}]",ruth-pws-kmia-20260324-170750310,2026-03-24 17:07:50.31+00,2026-03-24 17:07:50.312864+00
2076,KATL,17.722221,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 63.9, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 66, ""humidity"": 19, ""pressure"": 30.24, ""windGust"": 5.8, ""dewpointF"": 21.1, ""windSpeed"": 1.1}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 62.9, ""obsTime"": ""2026-03-24T17:07:11Z"", ""windDir"": 68, ""humidity"": 24, ""pressure"": 30.34, ""windGust"": 2.2, ""dewpointF"": 25.6, ""windSpeed"": 1.3}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 68.7, ""obsTime"": ""2026-03-24T17:07:40Z"", ""windDir"": 31, ""humidity"": 24, ""pressure"": 29.35, ""windGust"": 6, ""dewpointF"": 30.4, ""windSpeed"": 4}]",ruth-pws-katl-20260324-170750443,2026-03-24 17:07:50.443+00,2026-03-24 17:07:50.445761+00
2077,EGLC,12.111111,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 53.8, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 294, ""humidity"": 78, ""pressure"": 29.76, ""windGust"": 3.4, ""dewpointF"": 47.1, ""windSpeed"": 2.5}, {""pwsId"": ""ILONDO873"", ""tempF"": 54.3, ""obsTime"": ""2026-03-24T17:07:42Z"", ""windDir"": 292, ""humidity"": 81, ""pressure"": 30.35, ""windGust"": 8.9, ""dewpointF"": 48.5, ""windSpeed"": 8}, {""pwsId"": ""ILONDO636"", ""tempF"": 53.2, ""obsTime"": ""2026-03-24T17:07:44Z"", ""windDir"": 301, ""humidity"": 84, ""pressure"": 29.75, ""windGust"": 11.4, ""dewpointF"": 48.6, ""windSpeed"": 4.5}]",ruth-pws-eglc-20260324-170750589,2026-03-24 17:07:50.589+00,2026-03-24 17:07:50.592172+00
2078,LFPG,16.222221,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:07:47Z"", ""windDir"": 22, ""humidity"": 53, ""pressure"": 29.66, ""windGust"": 9.2, ""dewpointF"": 43.9, ""windSpeed"": 6}, {""pwsId"": ""ITREMB16"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:07:16Z"", ""windDir"": 0, ""humidity"": 50, ""pressure"": 30.21, ""windGust"": 2.2, ""dewpointF"": 42.4, ""windSpeed"": 1.3}, {""pwsId"": ""IMITRY1"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:07:47Z"", ""windDir"": 190, ""humidity"": 55, ""pressure"": 30.16, ""windGust"": 7.4, ""dewpointF"": 45, ""windSpeed"": 4.3}]",ruth-pws-lfpg-20260324-170750728,2026-03-24 17:07:50.728+00,2026-03-24 17:07:50.733179+00
2079,CYYZ,3.8888888,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 39.3, ""obsTime"": ""2026-03-24T17:00:07Z"", ""windDir"": 222, ""humidity"": 49, ""pressure"": 30.38, ""windGust"": 16, ""dewpointF"": 21, ""windSpeed"": 3}, {""pwsId"": ""ITORON111"", ""tempF"": 39, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 85, ""humidity"": 49, ""pressure"": 30.31, ""windGust"": 6.9, ""dewpointF"": 21.5, ""windSpeed"": 3.4}, {""pwsId"": ""ITORON175"", ""tempF"": 37.4, ""obsTime"": ""2026-03-24T17:07:40Z"", ""windDir"": 180, ""humidity"": 46, ""pressure"": 30.5, ""windGust"": 7.8, ""dewpointF"": 18.1, ""windSpeed"": 7.3}]",ruth-pws-cyyz-20260324-170750898,2026-03-24 17:07:50.898+00,2026-03-24 17:07:50.90201+00
2080,KSEA,6.888889,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:07:00Z"", ""windDir"": 256, ""humidity"": 97, ""pressure"": 29.37, ""windGust"": 0, ""dewpointF"": 43.6, ""windSpeed"": 0}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:07:00Z"", ""windDir"": 44, ""humidity"": 99, ""pressure"": 29.57, ""windGust"": 0, ""dewpointF"": 44.1, ""windSpeed"": 0}]",ruth-pws-ksea-20260324-170849638,2026-03-24 17:08:49.638+00,2026-03-24 17:08:49.641782+00
2081,KDAL,24.61111,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 76.3, ""obsTime"": ""2026-03-24T16:55:00Z"", ""windDir"": 243, ""humidity"": 55, ""pressure"": 30.11, ""windGust"": 3.1, ""dewpointF"": 59, ""windSpeed"": 0.7}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 76.3, ""obsTime"": ""2026-03-24T17:08:45Z"", ""windDir"": 297, ""humidity"": 60, ""pressure"": 29.52, ""windGust"": 7.6, ""dewpointF"": 61.5, ""windSpeed"": 2.2}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 73.6, ""obsTime"": ""2026-03-24T17:08:31Z"", ""windDir"": 206, ""humidity"": 61, ""pressure"": 29.54, ""windGust"": 5.8, ""dewpointF"": 59.4, ""windSpeed"": 1.3}]",ruth-pws-kdal-20260324-170849775,2026-03-24 17:08:49.775+00,2026-03-24 17:08:49.779289+00
2082,KORD,6.611111,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:08:46Z"", ""windDir"": 45, ""humidity"": 55, ""pressure"": 30.4, ""windGust"": 0, ""dewpointF"": 29, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 43.9, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 172, ""humidity"": 37, ""pressure"": 29.65, ""windGust"": 6.9, ""dewpointF"": 19.3, ""windSpeed"": 4}, {""pwsId"": ""KILROSEM2"", ""tempF"": 43.4, ""obsTime"": ""2026-03-24T17:07:45Z"", ""windDir"": 255, ""humidity"": 41, ""pressure"": 30.35, ""windGust"": 15, ""dewpointF"": 21, ""windSpeed"": 3}]",ruth-pws-kord-20260324-170849929,2026-03-24 17:08:49.929+00,2026-03-24 17:08:49.933514+00
2083,KLGA,6.388889,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T17:07:03Z"", ""windDir"": 90, ""humidity"": 99, ""pressure"": 30.43, ""windGust"": 2, ""dewpointF"": 49, ""windSpeed"": 2}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 43.5, ""obsTime"": ""2026-03-24T17:08:39Z"", ""windDir"": 336, ""humidity"": 37, ""pressure"": 30.33, ""windGust"": 3.4, ""dewpointF"": 19, ""windSpeed"": 2.9}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 42.4, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 325, ""humidity"": 39, ""pressure"": 29.99, ""windGust"": 9.2, ""dewpointF"": 19.2, ""windSpeed"": 6.9}]",ruth-pws-klga-20260324-170850094,2026-03-24 17:08:50.094+00,2026-03-24 17:08:50.097112+00
2084,KMIA,29.555555,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T17:08:37Z"", ""windDir"": 330, ""humidity"": null, ""pressure"": 29.83, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 82.9, ""obsTime"": ""2026-03-24T17:08:43Z"", ""windDir"": 76, ""humidity"": 48, ""pressure"": 30.13, ""windGust"": 1.1, ""dewpointF"": 61.3, ""windSpeed"": 0.4}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 85.2, ""obsTime"": ""2026-03-24T17:05:28Z"", ""windDir"": 0, ""humidity"": 46, ""pressure"": 30.1, ""windGust"": 4, ""dewpointF"": 62, ""windSpeed"": 0}]",ruth-pws-kmia-20260324-170850233,2026-03-24 17:08:50.233+00,2026-03-24 17:08:50.238564+00
2085,KATL,17.722221,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 63.9, ""obsTime"": ""2026-03-24T17:05:00Z"", ""windDir"": 66, ""humidity"": 19, ""pressure"": 30.24, ""windGust"": 5.8, ""dewpointF"": 21.1, ""windSpeed"": 1.1}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 62.9, ""obsTime"": ""2026-03-24T17:08:11Z"", ""windDir"": 203, ""humidity"": 25, ""pressure"": 30.33, ""windGust"": 2.2, ""dewpointF"": 26.5, ""windSpeed"": 1.3}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 68.8, ""obsTime"": ""2026-03-24T17:08:42Z"", ""windDir"": 67, ""humidity"": 25, ""pressure"": 29.35, ""windGust"": 2, ""dewpointF"": 31.5, ""windSpeed"": 2}]",ruth-pws-katl-20260324-170850391,2026-03-24 17:08:50.391+00,2026-03-24 17:08:50.393935+00
2086,EGLC,12.111111,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 53.8, ""obsTime"": ""2026-03-24T17:06:00Z"", ""windDir"": 193, ""humidity"": 78, ""pressure"": 29.76, ""windGust"": 15.9, ""dewpointF"": 47.1, ""windSpeed"": 11}, {""pwsId"": ""ILONDO873"", ""tempF"": 54.3, ""obsTime"": ""2026-03-24T17:08:42Z"", ""windDir"": 315, ""humidity"": 81, ""pressure"": 30.35, ""windGust"": 9.3, ""dewpointF"": 48.5, ""windSpeed"": 8.5}, {""pwsId"": ""ILONDO636"", ""tempF"": 53.2, ""obsTime"": ""2026-03-24T17:08:35Z"", ""windDir"": 244, ""humidity"": 84, ""pressure"": 29.75, ""windGust"": 19.5, ""dewpointF"": 48.6, ""windSpeed"": 12.5}]",ruth-pws-eglc-20260324-170850525,2026-03-24 17:08:50.525+00,2026-03-24 17:08:50.528181+00
2087,LFPG,16.222221,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 61, ""obsTime"": ""2026-03-24T17:08:43Z"", ""windDir"": 312, ""humidity"": 53, ""pressure"": 29.66, ""windGust"": 9.2, ""dewpointF"": 43.7, ""windSpeed"": 3.8}, {""pwsId"": ""ITREMB16"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:08:16Z"", ""windDir"": 338, ""humidity"": 50, ""pressure"": 30.21, ""windGust"": 1.6, ""dewpointF"": 42.4, ""windSpeed"": 0.4}, {""pwsId"": ""IMITRY1"", ""tempF"": 61.2, ""obsTime"": ""2026-03-24T17:08:38Z"", ""windDir"": 289, ""humidity"": 55, ""pressure"": 30.16, ""windGust"": 7.4, ""dewpointF"": 45, ""windSpeed"": 3.4}]",ruth-pws-lfpg-20260324-170850708,2026-03-24 17:08:50.708+00,2026-03-24 17:08:50.711471+00
2088,CYYZ,3.8888888,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 39.3, ""obsTime"": ""2026-03-24T17:00:07Z"", ""windDir"": 222, ""humidity"": 49, ""pressure"": 30.38, ""windGust"": 16, ""dewpointF"": 21, ""windSpeed"": 3}, {""pwsId"": ""ITORON111"", ""tempF"": 39, ""obsTime"": ""2026-03-24T17:07:00Z"", ""windDir"": 351, ""humidity"": 49, ""pressure"": 30.31, ""windGust"": 6.9, ""dewpointF"": 21.5, ""windSpeed"": 4}, {""pwsId"": ""ITORON175"", ""tempF"": 36.8, ""obsTime"": ""2026-03-24T17:08:40Z"", ""windDir"": 233, ""humidity"": 46, ""pressure"": 30.5, ""windGust"": 5.8, ""dewpointF"": 17.7, ""windSpeed"": 5.3}]",ruth-pws-cyyz-20260324-170850839,2026-03-24 17:08:50.839+00,2026-03-24 17:08:50.84386+00
2089,KSEA,6.888889,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:07:00Z"", ""windDir"": 256, ""humidity"": 97, ""pressure"": 29.37, ""windGust"": 0, ""dewpointF"": 43.6, ""windSpeed"": 0}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 44.4, ""obsTime"": ""2026-03-24T17:08:00Z"", ""windDir"": 44, ""humidity"": 99, ""pressure"": 29.57, ""windGust"": 0, ""dewpointF"": 44.1, ""windSpeed"": 0}]",ruth-pws-ksea-20260324-170949623,2026-03-24 17:09:49.623+00,2026-03-24 17:09:49.638759+00
2090,KDAL,24.61111,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 76.3, ""obsTime"": ""2026-03-24T16:55:00Z"", ""windDir"": 243, ""humidity"": 55, ""pressure"": 30.11, ""windGust"": 3.1, ""dewpointF"": 59, ""windSpeed"": 0.7}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 76.5, ""obsTime"": ""2026-03-24T17:09:33Z"", ""windDir"": 298, ""humidity"": 60, ""pressure"": 29.53, ""windGust"": 7.6, ""dewpointF"": 61.5, ""windSpeed"": 4.5}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 73.8, ""obsTime"": ""2026-03-24T17:09:35Z"", ""windDir"": 194, ""humidity"": 60, ""pressure"": 29.53, ""windGust"": 4.5, ""dewpointF"": 59, ""windSpeed"": 2.2}]",ruth-pws-kdal-20260324-170949774,2026-03-24 17:09:49.774+00,2026-03-24 17:09:49.779949+00
